word,level
actuar,B2
fallecer,B2
licor,B2
ejercer una profesión,B2
bache,B2
hacer una prueba,B2
celebrar un cóctel,B2
prueba cuatrimestral,B2
introducir una técnica,B2
sanatorio,B2
entrar un virus,B2
banda terrorista,B2
jefe de obra,B2
local,B2
secuencia,B2
alimento nutritivo,B2
pétalo,B2
cable,B2
reloj de pulsera,B2
desigualdad,B2
medicamento genérico,B2
responsabilidad,B2
preparar un presupuesto,B2
percha,B2
compañía eléctrica,B2
mayoría étnica,B2
camilla,B2
carta confidencial,B2
primera comunión,B2
cóctel,B2
aumento de la natalidad,B2
enterarse de una noticia por la prensa,B2
cortarse la comunicación,B2
dirección obligatoria,B2
hacer un ingreso,B2
cambiar la configuración,B2
materia anual,B2
recoger la casa,B2
flexibilidad de horario,B2
red de falsificación de documentos,B2
hacer un comentario,B2
romero,B2
presentar la declaración de la renta,B2
espacioso,B2
hacer una llamada gratuita,B2
estar acomplejado,B2
universitario,B2
Tribunal,B2
asustarse,B2
cortarse las uñas,B2
medio audiovisual,B2
rastrillo,B2
talar un árbol,B2
edificación,B2
catolicismo,B2
temporal,B2
cocinar un plato,B2
circular en coche,B2
revista literario,B2
perder las ganas de comer,B2
exprimir un limón,B2
cubrir una prestación,B2
seducir,B2
cheque postal,B2
flotador,B2
ambiente cálido,B2
seguir una pista,B2
huerta,B2
presentar un presupuesto,B2
fregona,B2
tumbarse,B2
comunidad,B2
batalla,B2
fabada,B2
comercialización,B2
no tener educación,B2
maestro,B2
ser el centro de la fiesta,B2
emoción,B2
tazón,B2
hacer una acampada,B2
llevar a cabo una tarea,B2
dejar los estudios,B2
escultura de barro,B2
poder legislativo,B2
freidora,B2
audición,B2
haber obras,B2
triunfo,B2
avisar,B2
estilo ágil,B2
compasión,B2
nervio,B2
tener ambición,B2
trayecto,B2
arreglar un enchufe,B2
explicar las reglas del juego,B2
herida superficial,B2
regla,B2
fórmula química,B2
retrato robot,B2
invertir en,B2
sufrir un infarto,B2
tristeza,B2
temperatura inestable,B2
ir de acampada,B2
montar un restaurante,B2
convertirse al islamismo,B2
tener la tensión baja,B2
girar un planeta,B2
catástrofe natural,B2
forestal,B2
participar en un proceso de selección de personal,B2
desfile,B2
dejar la mesa puesta,B2
llevar una moto,B2
quemarse los hombros,B2
ponerse malo,B2
crema pastelera,B2
revisar la instalación eléctrica,B2
derecho penal,B2
acto religioso,B2
revelar una foto,B2
descosido,B2
conservarse bien,B2
tener curiosidad,B2
caer una tormenta,B2
completar los estudios,B2
corresponsal,B2
tener la especialidad en,B2
polen,B2
valentía,B2
escalar,B2
cláusula del contrato,B2
enviar dinero,B2
barco pesquero,B2
cobrar un anticipo,B2
abogado defensor,B2
constructor,B2
mora,B2
examen parcial,B2
competente,B2
revisión anual,B2
consumidor,B2
cooperar,B2
fotografía de estudio,B2
comportamiento prudente,B2
vivir en el casco histórico,B2
montar una exposición,B2
cifra,B2
temperatura estable,B2
caer una helada,B2
darse una ducha rápida,B2
alianza de oro,B2
sol,B2
poner notas,B2
juego de ingenio,B2
jornada laboral,B2
escáner,B2
comunicación telefónica,B2
aguja,B2
marea negra,B2
eclipse parcial,B2
tener educación,B2
área de descanso,B2
buenas maneras,B2
compañía de teléfono,B2
cruzar el país,B2
estilo barroco,B2
vino dulce,B2
agnóstico,B2
ración,B2
crema suavizante,B2
disparar,B2
estrecho,B2
celebrar un funeral,B2
incinerar,B2
avance tecnológico,B2
estrenar una película,B2
pan de molde,B2
dar flor,B2
bajo en calorías,B2
clase trabajadora,B2
monólogo,B2
bandera verde,B2
darse un golpe,B2
establecer la comunicación,B2
ceremonia,B2
florecer,B2
sentir confianza,B2
eclipse de sol,B2
pilotar,B2
enfermedad hereditaria,B2
estar de baja,B2
inspector,B2
tratar con alguien,B2
actuar correctamente,B2
inteligencia artificial,B2
reducir la velocidad,B2
si,B2
ocupación,B2
cheque,B2
viaje de recreo,B2
álgebra,B2
despido,B2
bajo en sal,B2
robot de cocina,B2
arte oriental,B2
referéndum,B2
fondo,B2
invitado,B2
gesto,B2
arte callejero,B2
presentación,B2
centro de flores,B2
equilibrio,B2
control cuatrimestral,B2
conseguir un puesto,B2
purgatorio,B2
contratar,B2
helar,B2
obra representativa,B2
número par,B2
enemigo,B2
especie protegida,B2
pediatra,B2
pechugas de pollo,B2
rueda de repuesto,B2
mellizos,B2
envío,B2
sala de cine,B2
tutear,B2
quedarse viudo,B2
arte cubista,B2
mayoría religiosa,B2
relatar,B2
estar en periodo de prueba,B2
pan rallado,B2
gobierno liberal,B2
lágrima,B2
temperatura primaveral,B2
coreografía,B2
salida de mercancías,B2
saltarse las reglas del juego,B2
mascota,B2
ángulo,B2
actuación,B2
curso de iniciación,B2
perder las elecciones,B2
barco de pasajeros,B2
no tener dos dedos de frente,B2
limitar al norte,B2
armonía,B2
accionista,B2
incorporarse,B2
distribuir un libro,B2
diputado,B2
luna llena,B2
registrar las maletas,B2
satisfecho,B2
inspector de policía,B2
irresponsable,B2
luchar contra el delito fiscal,B2
curso presencial,B2
pedir un ascenso,B2
matemático,B2
control anual,B2
litoral virgen,B2
tripulación,B2
maximizar una ventana,B2
disfrutar de una beca,B2
tener una licenciatura,B2
ponerse de frente,B2
poner una venda,B2
dócil,B2
jacuzzi,B2
poner una escayola,B2
quedar subcampeón de copa,B2
conceder un crédito,B2
salir el sol,B2
pelearse,B2
tener modales,B2
comercio interior,B2
lenguado,B2
quedar campeón del mundo,B2
energía eléctrica,B2
inversión,B2
esencia,B2
montar en el tobogán,B2
ganado,B2
apuntarse en una lista de distribución,B2
alimento sin colorantes,B2
horario continuo,B2
tumba,B2
extinguirse,B2
dar un golpe de Estado,B2
cancelar una fiesta de disfraces,B2
estilo arquitectónico,B2
dos por el precio de uno,B2
grúa,B2
paraíso,B2
dar una patada,B2
reformar una ley,B2
agresividad,B2
alquilar una cabaña,B2
vestíbulo,B2
analizar,B2
seguir una regla,B2
tener ADSL,B2
apostar,B2
circulación de mercancías,B2
seta,B2
comunicarse por videoconferencia,B2
firmar un contrato de alquiler,B2
desarrollar un servicio,B2
susceptible,B2
incendiarse,B2
liga,B2
columna,B2
limitar al oeste,B2
carta certificada,B2
comible,B2
conocimiento,B2
método de estudio,B2
problema medioambiental,B2
investigar,B2
vivir en el casco antiguo,B2
ir de fiesta,B2
estética,B2
envolver un regalo,B2
merengue,B2
exponerse a la radiación solar,B2
citar textualmente,B2
hacerse socio de una asociación deportiva,B2
pescado fresco,B2
sufrir una enfermedad,B2
Tribunal Constitucional,B2
tener un romance,B2
estilo futurista,B2
carta de solicitud de trabajo,B2
preparar una comida,B2
jardinera,B2
dientes blancos,B2
residencia estival,B2
retirarse un deportista,B2
almacén,B2
relámpago,B2
darse una ducha caliente,B2
oyente,B2
válido de. a.,B2
viejo amigo,B2
libertad de prensa,B2
agricultura ecológica,B2
articulación,B2
Osa Menor,B2
alimento rico en calorías,B2
orientado al sur,B2
perder clientes,B2
ir de corbata,B2
violación,B2
rector,B2
fiscal,B2
limitar al sur,B2
recipiente,B2
frutos del bosque,B2
estar de baja por paternidad,B2
inconstancia,B2
sauna,B2
residuos radiactivos,B2
mayoría social,B2
suegro,B2
seminario,B2
pedir la jubilación,B2
ganadero,B2
autor teatral,B2
comunicarse oralmente,B2
continuar los estudios,B2
obra escultórico,B2
Oriente Medio,B2
campesino,B2
crecimiento de la población,B2
población adulta,B2
anestesista,B2
nota alta,B2
quedarse agachado,B2
confesarse,B2
alianza de plata,B2
distribución de la riqueza,B2
tener una asignatura pendiente,B2
ataque de ansiedad,B2
molécula,B2
estar de oferta,B2
escritorio,B2
íntimo amigo,B2
tragar,B2
colorido,B2
gafas de sol,B2
odio,B2
violonchelo,B2
votante,B2
disco duro,B2
hacerse mayor,B2
entretenerse,B2
antiguo amigo,B2
enfermedad leve,B2
hacer campaña,B2
acusado,B2
tercera edad,B2
jugar a las canicas,B2
puesto de socorro,B2
servicio de recogida de basura,B2
responsable,B2
darse de sí,B2
asesinar a alguien,B2
langostino,B2
autor modernista,B2
marginación,B2
enfado,B2
exquisito,B2
TAC,B2
cordillera,B2
recogedor,B2
función de circo,B2
discutir un tema,B2
animal terrestre,B2
quedarse huérfano,B2
programa televisivo,B2
importación de mercancías,B2
cepillarse el pelo,B2
salir de fiesta,B2
corral,B2
discurso electoral,B2
enfocar,B2
generosidad,B2
adorno,B2
reparación,B2
arrastrar,B2
desarrollar un trabajo,B2
fusil,B2
entender las reglas del juego,B2
dar a un patio,B2
artes plásticas,B2
ruta,B2
abrir la correspondencia,B2
tapear,B2
tener un pinchazo,B2
agua potable,B2
cotizar a la Seguridad Social,B2
pasarselo en grande,B2
procesador de textos,B2
suciedad,B2
hacer una factura,B2
conexión telefónica,B2
colgante de plata,B2
oxígeno,B2
tiempo primaveral,B2
tener náuseas,B2
ponerse el casco,B2
arreglar un aparato eléctrico,B2
trompeta,B2
herida grave,B2
cobrar el subsidio de desempleo,B2
sembrar,B2
dar sed,B2
conserje,B2
clip,B2
clasificarse para la eliminatoria,B2
hacer trampas,B2
vivir en la periferia,B2
madurar,B2
encoger,B2
basurero municipal,B2
estilo escultórico,B2
comercio de mercancías,B2
contrato temporal,B2
mesa electoral,B2
queso de cabra,B2
programación apta para todos los públicos,B2
integración,B2
pan integral,B2
bungaló,B2
arreglar un pinchazo,B2
darse un baño relajante,B2
educar,B2
ferry,B2
mala distribución,B2
pescado de mar,B2
inmigrantes,B2
cuñado,B2
interpretar un papel,B2
aumento de la población,B2
conducta discriminatorio,B2
florero,B2
organizar una fiesta de disfraces,B2
dar terror,B2
danza contemporánea,B2
red de teléfono,B2
chaleco homologado,B2
planta venenosa,B2
viajar en primera clase,B2
linterna,B2
barco de vela,B2
estropearse un electrodoméstico,B2
sacar una carta,B2
ocio,B2
detener a un delincuente,B2
consultar una gramática,B2
cansancio,B2
presentarse a las elecciones,B2
narración,B2
grapadora,B2
dar a,B2
estudios primarios,B2
crema limpiadora,B2
decir unas palabras,B2
alquilar un bungaló,B2
hacer la tesis doctoral,B2
buena distribución,B2
batidora,B2
enviado especial,B2
planta acuática,B2
pedir una factura,B2
comida escasa,B2
cotización a la Seguridad Social,B2
bajar el paro,B2
ir de juerga,B2
relación amistosa,B2
relación personal,B2
estar el agua limpia,B2
derecho civil,B2
gestión,B2
giro postal,B2
instalar un antivirus,B2
miembro,B2
frutos secos,B2
pinchar en un enlace,B2
dar comprensión,B2
moneda extranjera,B2
tiempo estable,B2
puzle,B2
granizar,B2
contrato indefinido,B2
conceder una plaza,B2
sacarse el carné de conducir,B2
recoger la tienda de campaña,B2
pagar al contado,B2
hacer un sacrificio,B2
ladrillo,B2
comercio exterior,B2
fórmula,B2
cepillarse las uñas,B2
plano general,B2
perder el empleo indefinida,B2
colegio religioso,B2
pie de foto,B2
ambición,B2
dar una rueda de prensa,B2
nacimiento de un río,B2
zona superpoblada,B2
complementos,B2
cortaúñas,B2
premio literario,B2
ceja,B2
ser justo,B2
altitud,B2
comité de empresa,B2
artículo de fondo,B2
cremallera,B2
darse dos besos,B2
repartir,B2
condenar a pena de muerte,B2
disgustado,B2
tacaño,B2
relacionarse con alguien,B2
carbón,B2
ocupar una plaza,B2
enchuf,B2
Osa Mayor,B2
marítimo,B2
informativos,B2
alimento dietético,B2
analizar un tema,B2
felicidad,B2
estornudar,B2
Oriente Próximo,B2
fiesta religiosa,B2
jurado,B2
girar,B2
novela rosa,B2
coartada,B2
teléfono digital,B2
romper una relación,B2
prueba final,B2
cuenco,B2
cosecha,B2
tener un empleo en una multinacional,B2
programa radiofónico,B2
tener un ligue,B2
arte expresionista,B2
urbanización,B2
fascismo,B2
tiempo otoñal,B2
vigilancia,B2
dar la vez,B2
limitar al este,B2
parque temático,B2
albahaca,B2
ambicioso,B2
vuelo con escalas,B2
suavizante,B2
salón,B2
zona protegido,B2
atraco,B2
gusto,B2
no tener modales,B2
dientes sanos,B2
función,B2
estar en coma,B2
señal,B2
inmobiliaria,B2
darse una ducha fría,B2
estar agotado,B2
imprimir un libro,B2
montar la tienda de campaña,B2
conceder un préstamo,B2
crisis financiera,B2
hacer una promesa,B2
sospechoso,B2
caja fuerte,B2
venda,B2
tutor,B2
cambiar de peinado,B2
dar una parálisis,B2
Cáncer,B2
salón de belleza,B2
curar una herida,B2
ingresar dinero,B2
alojarse en una cabaña,B2
enseñanza secundaria,B2
sentir respeto,B2
sacar un notable,B2
comida sin colorantes,B2
formulación,B2
juego limpio,B2
hacerse un empaste,B2
filosófico,B2
carne guisada,B2
vivir de alquiler,B2
ayunar,B2
diagnóstico,B2
tratado de paz,B2
saliva,B2
melena,B2
constructora,B2
tipo de interés,B2
disfrutar de una comida,B2
fruto,B2
envejecer,B2
muestra de arte,B2
regar las zonas verdes,B2
atacar,B2
tener una salud de hierro,B2
poner una diapositiva,B2
comercio justo,B2
abstenerse,B2
alarma,B2
emisión,B2
fiebre baja,B2
revisión periódica,B2
disfrutar,B2
comunitario,B2
religión monoteísta,B2
música tradicional,B2
ponerse guapo,B2
costilla,B2
jefe de estudios,B2
conocer de vista,B2
delicioso,B2
admiración,B2
aparcar en zona prohibida,B2
alimento fresco,B2
efectos secundarios,B2
fallar,B2
hacer un experimento,B2
dibujar un plano,B2
estar distraído,B2
estrés,B2
metafísico,B2
convertirse al cristianismo,B2
dar la vuelta al mundo,B2
mejorar,B2
línea telefónica,B2
perdón,B2
tiempo variable,B2
egoísmo,B2
previsión meteorológico,B2
echar una película,B2
saxofón,B2
dar cariño,B2
portada,B2
cobrar una nómina,B2
crecimiento de la natalidad,B2
acto,B2
energía solar,B2
estar en familia,B2
vivienda en propiedad,B2
quedarse sin gasolina,B2
solicitar una plaza,B2
huerto,B2
ver escaparates,B2
minoría social,B2
presentarse a un examen,B2
llevar un restaurante,B2
ateísmo,B2
comunicación de última hora,B2
alojarse en un bungaló,B2
autor impresionista,B2
fuente,B2
albornoz,B2
conservarse joven,B2
banda armada,B2
síntoma,B2
juegos olímpicos,B2
contenedor de plástico,B2
hacer un recibo,B2
darse un baño,B2
pedido,B2
tener una deuda,B2
técnico,B2
campaña electoral,B2
iluminación tenue,B2
cazuela,B2
cadena,B2
distribución,B2
tragedia,B2
alimento ligera,B2
filósofo,B2
recursos,B2
cruzar el océano,B2
hacer un proyecto,B2
ser indigesto,B2
escalera de incendios,B2
eclipse de luna,B2
anarquía,B2
tener fe,B2
carne a la brasa,B2
programación para todos los públicos,B2
atender a un enfermo,B2
tipo de interés fijo,B2
certificar un paquete,B2
profesionalidad,B2
cosido,B2
ambulatorio,B2
ser objeto de análisis,B2
bostezar,B2
artículo,B2
trabajar honradamente,B2
pelo sano,B2
disminuir el número de desempleados,B2
trueno,B2
tener tarifa plana,B2
barra,B2
arte futurista,B2
poner un restaurante,B2
religión minoritaria,B2
reunión de antiguos alumnos,B2
cámara lenta,B2
prensa escrita,B2
conferenciante,B2
prestar dinero,B2
jefe de personal,B2
timbre,B2
gasto,B2
sociedad de consumo,B2
comunicación audiovisual,B2
estar como una cabra,B2
suscribirse a una revista,B2
desilusionado,B2
permiso de circulación,B2
bombilla,B2
minimizar un documento,B2
firmar un presupuesto,B2
estar en un proceso de selección,B2
horizonte,B2
darse un baño frío,B2
rico en fibra,B2
hilo dental,B2
energía nuclear,B2
relación laboral,B2
crema nutritiva,B2
validez,B2
paisaje urbano,B2
desembarcar,B2
escenificar una obra teatral,B2
ser campeón,B2
escena,B2
hacerse socio de un club,B2
rural,B2
comisario,B2
ataque epiléptico,B2
tener estudios primarios,B2
vecindario,B2
cobarde,B2
sufrir un desmayo,B2
cobro,B2
hacer una prueba de nivel,B2
sinfonía,B2
estadio,B2
ayuda en carretera,B2
hacer una reforma,B2
Antiguo Testamento,B2
argumento,B2
disminución de la población,B2
compás,B2
área protegido,B2
teléfono analógico,B2
pincharse una rueda,B2
cobrar un sueldo ridículo,B2
ser de clase alta,B2
consultar Internet,B2
tirar el dado,B2
población urbana,B2
culpable,B2
do,B2
enfermedad terminal,B2
indignado,B2
reloj analógico,B2
quedar una cicatriz,B2
gasa,B2
astrónomo,B2
curiosidad,B2
especie,B2
ensaimada,B2
ser injusto,B2
asistencia médica,B2
hacer escala,B2
compañía telefónica,B2
atravesar el país,B2
sudar,B2
Nuevo Testamento,B2
estar castigado,B2
sacar el carné de conducir,B2
sentirse animado,B2
comida sin conservantes,B2
resolver una duda,B2
gargantilla de plata,B2
mudo,B2
entregar en mano,B2
barman,B2
participación,B2
embarazo,B2
representar una obra teatral,B2
participar en una lista de distribución,B2
trabajo creativo,B2
papel cuadriculado,B2
pedir un presupuesto,B2
ceremonia informal,B2
ilusionado,B2
conocer un rumor,B2
sentencia,B2
pedir un día libre,B2
banquete,B2
estilo abstracto,B2
bañera de hidromasaje,B2
perro de caza,B2
representación teatral,B2
alimento sin conservantes,B2
iluminación alegre,B2
personas sin trabajo,B2
plantilla,B2
periódico de la mañana,B2
prohibido aparcar,B2
autovía,B2
coche particular,B2
módem,B2
dar un puñetazo,B2
anunciar,B2
juegos olímpicos JJ. OO.,B2
banda de delincuentes,B2
firmar un cheque,B2
revisión dental,B2
estilo particular,B2
relación sentimental,B2
hacer universitarios,B2
comer de menú,B2
pinchar,B2
carta oficial,B2
inundar,B2
objeto de estudio,B2
tener un doctorado,B2
habitantes por metro cuadrado,B2
llevar a cabo un servicio,B2
pasar un examen,B2
avergonzarse,B2
trabajo en serie,B2
ropa de cama,B2
cañón,B2
familiar cercano,B2
resignado,B2
saludar afectuosamente,B2
belleza,B2
pelo brillante,B2
tener una contractura,B2
prepararse un examen,B2
mostrar respeto,B2
aliado,B2
estar caducado,B2
picar carne,B2
imitar un estilo,B2
densidad de población,B2
ganancias,B2
parador,B2
jugar una partida,B2
ejercer una función,B2
comida abundante,B2
herida profunda,B2
feliz,B2
nota final,B2
condiciones de financiación,B2
hacer un día estupendo,B2
cansarse,B2
flor natural,B2
estilo gótico,B2
delito,B2
ser gratis,B2
hacer secundarios,B2
producto dietético,B2
orilla del mar,B2
lubina,B2
arrancar,B2
giro telegráfico,B2
denunciar,B2
tierno,B2
submarino,B2
tener un accidente de trabajo,B2
arte impresionista,B2
parque natural,B2
voto en blanco,B2
ocupar un puesto,B2
poner una toma de corriente,B2
preservar el medio ambiente,B2
ecografía,B2
elaboración,B2
carta de despido,B2
alimento bajo en sal,B2
callado,B2
coordinar un equipo de trabajo,B2
componer una canción,B2
tomillo,B2
abstención,B2
zapear,B2
hacer doble clic,B2
inscribirse en una lista de distribución,B2
camisón,B2
subir el desempleo,B2
arañar,B2
granos,B2
sentir cansancio,B2
estampado,B2
pagar una multa,B2
